student_id,name,course,semester,attendance,previous_gpa,current_gpa,assignment_rate,internal_marks,backlogs,engagement,dropout,gpa_trend
STU0586,Krishna Iyer,MCA,1,93,7.76,8.25,83,88,0,88,0,0.49
STU0587,Neha Reddy,MBA,3,83,8.41,8.82,80,89,0,70,0,0.41
STU0588,Aadhya Rao,MBA,5,82,9.01,9.04,86,84,1,98,0,0.03
STU0589,Deepak Mehta,MCA,7,77,7.67,8.12,100,85,0,76,0,0.45
STU0590,Saanvi Singh,B.Tech Mechanical,3,97,9.0,9.29,87,85,0,83,0,0.29
STU0591,Fatima Nair,B.Tech Mechanical,7,88,8.93,9.26,86,94,0,87,0,0.33
STU0592,Amit Reddy,B.Tech Mechanical,7,90,8.93,8.86,91,82,0,74,0,-0.07
STU0593,Arjun Patel,B.Tech Electronics,5,88,9.46,9.24,91,89,0,85,0,-0.22
STU0594,Riya Chatterjee,B.Tech Electronics,6,86,7.55,7.75,88,72,0,93,0,0.2
STU0595,Sai Chatterjee,B.Tech Mechanical,6,91,8.23,8.43,97,87,0,91,0,0.2
STU0596,Neha Joshi,MCA,7,85,8.86,9.07,92,78,0,87,0,0.21
STU0597,Kavya Reddy,BCA,5,82,7.88,7.87,86,98,0,94,0,-0.01
STU0598,Amit Singh,MBA,8,96,7.59,7.75,85,81,0,78,0,0.16
STU0599,Vihaan Verma,B.Tech Computer Science,8,93,8.0,8.36,95,99,0,74,0,0.36
STU0600,Shaurya Chatterjee,B.Tech Electronics,1,93,8.77,8.73,97,88,1,83,0,-0.04
STU0601,Sneha Iyer,B.Tech Mechanical,3,82,7.84,8.4,92,90,0,79,0,0.56
STU0602,Pari Kumar,BCA,2,83,8.74,8.62,89,86,0,85,0,-0.12
STU0603,Diya Patel,BCA,3,86,8.4,8.69,95,80,0,83,0,0.29
STU0604,Pari Nair,B.Tech Electronics,2,92,8.65,8.53,93,74,0,85,0,-0.12
STU0605,Aarav Iyer,B.Tech Electronics,2,96,7.73,7.71,95,76,0,80,0,-0.02
STU0606,Rohan Malhotra,B.Tech Mechanical,8,89,7.88,7.98,95,88,0,86,0,0.1
STU0607,Isha Mehta,B.Tech Electronics,3,85,8.39,8.52,94,83,0,83,0,0.13
STU0608,Rohan Joshi,B.Tech Computer Science,2,82,8.18,8.17,86,87,0,86,0,-0.01
STU0609,Riya Rao,MCA,7,90,7.98,8.21,94,88,0,79,0,0.23
STU0610,Krishna Singh,B.Tech Computer Science,1,87,8.38,8.53,81,86,0,98,0,0.15
STU0611,Shaurya Chatterjee,BCA,4,85,7.84,8.06,93,93,0,76,0,0.22
STU0612,Ishaan Bose,MBA,8,90,8.5,8.62,93,92,0,91,0,0.12
STU0613,Sai Mehta,MCA,2,81,8.61,8.75,92,86,0,83,0,0.14
STU0614,Myra Das,B.Tech Electronics,6,92,8.16,8.09,90,87,0,93,0,-0.07
STU0615,Ananya Reddy,B.Tech Mechanical,2,90,7.77,8.42,93,93,0,83,0,0.65
STU0616,Shreya Kulkarni,B.Tech Mechanical,5,89,8.62,9.01,97,91,0,82,0,0.39
STU0617,Vivaan Rao,MCA,4,84,8.37,8.71,90,92,0,95,0,0.34
STU0618,Aadhya Verma,MCA,8,82,7.78,7.9,93,82,0,94,0,0.12
STU0619,Ananya Mishra,B.Tech Mechanical,2,89,8.22,8.08,85,87,0,70,0,-0.14
STU0620,Aarav Das,BCA,3,92,8.12,8.92,100,84,0,84,0,0.8
STU0621,Amit Bose,BCA,3,91,9.05,8.87,83,82,0,89,0,-0.18
STU0622,Arjun Sharma,MBA,2,89,8.73,8.64,80,91,0,79,0,-0.09
STU0623,Kabir Verma,B.Tech Computer Science,7,76,8.27,8.58,91,83,0,83,0,0.31
STU0624,Deepak Bose,B.Tech Electronics,7,85,7.53,7.54,94,87,0,86,0,0.01
STU0625,Neha Kapoor,MBA,3,82,8.11,7.82,92,94,0,74,0,-0.29
STU0626,Pari Patel,MBA,4,84,8.36,8.76,89,81,1,71,0,0.4
STU0627,Ishaan Kapoor,BCA,7,87,9.22,9.43,91,87,0,84,0,0.21
STU0628,Arjun Rao,B.Tech Mechanical,7,82,8.61,8.81,92,80,0,94,0,0.2
STU0629,Ananya Verma,MCA,2,90,7.92,8.27,89,81,0,79,0,0.35
STU0630,Ayaan Chatterjee,MBA,1,78,8.44,8.22,85,73,0,84,0,-0.22
STU0631,Atharva Mehta,B.Tech Computer Science,3,86,8.04,7.98,86,88,0,81,0,-0.06
STU0632,Shaurya Mishra,BCA,5,88,7.76,7.95,98,89,0,82,0,0.19
STU0633,Krishna Reddy,B.Tech Mechanical,2,88,8.08,8.23,90,85,0,86,0,0.15
STU0634,Vivaan Gupta,B.Tech Electronics,5,82,7.69,7.56,83,78,0,86,0,-0.13
STU0635,Diya Chopra,B.Tech Mechanical,2,82,8.46,8.62,82,89,0,90,0,0.16
STU0636,Deepak Das,B.Tech Computer Science,8,82,8.41,8.39,92,78,0,72,0,-0.02
STU0637,Shaurya Das,MCA,5,85,8.14,8.21,86,83,0,86,0,0.07
STU0638,Amit Mehta,MCA,1,86,8.29,8.31,97,78,0,88,0,0.02
STU0639,Aarav Nair,B.Tech Computer Science,8,92,8.44,8.55,89,92,0,75,0,0.11
STU0640,Ishaan Kumar,B.Tech Computer Science,7,82,8.0,8.4,93,80,0,82,0,0.4
STU0641,Ananya Bose,B.Tech Mechanical,6,83,7.85,8.2,85,95,0,90,0,0.35
STU0642,Arjun Chopra,BCA,2,92,7.97,8.09,84,82,0,88,0,0.12
STU0643,Vihaan Kumar,MCA,1,93,7.65,7.73,91,77,1,89,0,0.08
STU0644,Arjun Chatterjee,BCA,5,83,8.1,8.16,88,85,0,83,0,0.06
STU0645,Priya Chatterjee,B.Tech Computer Science,6,85,7.84,8.05,100,86,0,91,0,0.21
STU0646,Amit Rao,B.Tech Mechanical,4,80,8.28,8.21,84,81,0,93,0,-0.07
STU0647,Manish Mishra,MCA,4,91,8.32,8.16,91,87,0,86,0,-0.16
STU0648,Pooja Sharma,MCA,6,77,7.75,7.89,94,72,0,83,0,0.14
STU0649,Aarav Gupta,B.Tech Computer Science,7,87,8.62,8.91,94,81,0,71,0,0.29
STU0650,Pari Mehta,MCA,4,85,8.7,9.13,95,88,0,87,0,0.43
STU0651,Vihaan Singh,B.Tech Mechanical,5,84,8.13,8.61,87,95,0,82,0,0.48
STU0652,Rohan Malhotra,B.Tech Electronics,6,93,7.5,7.77,88,77,0,86,0,0.27
STU0653,Sai Chopra,B.Tech Computer Science,3,92,7.78,7.63,91,85,0,88,0,-0.15
STU0654,Meera Patel,MBA,1,91,8.17,8.69,93,83,0,73,0,0.52
STU0655,Krishna Nair,BCA,5,85,8.03,8.37,94,78,0,86,0,0.34
STU0656,Meera Gupta,BCA,8,90,8.96,9.29,95,86,0,87,0,0.33
STU0657,Arjun Iyer,MCA,2,93,7.53,7.61,88,88,0,93,0,0.08
STU0658,Shaurya Chatterjee,B.Tech Electronics,6,84,7.2,7.27,96,89,0,87,0,0.07
STU0659,Neha Das,MCA,8,85,7.56,7.81,87,99,0,88,0,0.25
STU0660,Diya Mehta,B.Tech Computer Science,3,84,7.89,8.02,90,92,0,86,0,0.13
STU0661,Pari Kulkarni,B.Tech Computer Science,4,83,9.15,9.31,95,82,0,87,0,0.16
STU0662,Fatima Singh,B.Tech Computer Science,4,88,7.26,7.81,98,83,1,77,0,0.55
STU0663,Meera Malhotra,B.Tech Computer Science,5,88,8.24,8.46,92,89,0,95,0,0.22
STU0664,Atharva Sharma,B.Tech Electronics,8,89,7.68,8.1,100,99,0,77,0,0.42
STU0665,Priya Nair,B.Tech Computer Science,8,88,7.2,7.46,89,97,0,79,0,0.26
STU0666,Krishna Mehta,B.Tech Computer Science,1,78,7.96,7.71,95,73,0,85,0,-0.25
STU0667,Rohan Singh,MCA,7,76,8.04,8.52,93,80,0,84,0,0.48
STU0668,Sai Chopra,MBA,5,87,8.44,8.32,94,72,0,80,0,-0.12
STU0669,Arjun Sharma,B.Tech Computer Science,4,84,8.52,8.67,84,80,0,86,0,0.15
STU0670,Tanvi Singh,B.Tech Computer Science,6,86,7.91,7.96,95,82,0,84,0,0.05
STU0671,Zoya Verma,MCA,7,97,7.49,7.27,95,81,0,82,0,-0.22
STU0672,Meera Mishra,B.Tech Computer Science,7,83,8.07,8.54,96,91,0,75,0,0.47
STU0673,Atharva Das,MCA,3,81,7.2,7.19,96,89,0,83,0,-0.01
STU0674,Tanvi Singh,B.Tech Computer Science,4,86,7.86,8.05,95,76,0,87,0,0.19
STU0675,Kavya Bose,MBA,8,91,7.99,8.28,100,85,0,87,0,0.29
STU0676,Saanvi Joshi,MCA,7,83,8.29,8.53,92,79,0,86,0,0.24
STU0677,Vikram Nair,B.Tech Mechanical,1,94,8.42,8.76,90,90,1,86,0,0.34
STU0678,Navya Mishra,MBA,8,82,8.36,8.31,88,87,0,87,0,-0.05
STU0679,Amit Malhotra,BCA,7,81,8.73,8.99,88,76,0,83,0,0.26
STU0680,Vivaan Gupta,MBA,4,84,8.26,8.34,81,83,0,82,0,0.08
STU0681,Saanvi Verma,B.Tech Electronics,6,90,7.85,8.34,82,93,0,83,0,0.49
STU0682,Rohan Kumar,B.Tech Computer Science,4,91,8.24,8.62,90,79,0,94,0,0.38
STU0683,Saanvi Kapoor,B.Tech Mechanical,1,86,8.31,8.71,86,89,0,80,0,0.4
STU0684,Rohan Chopra,B.Tech Electronics,6,86,8.24,8.09,88,94,0,91,0,-0.15
STU0685,Atharva Kumar,MCA,6,86,8.32,8.41,98,84,0,86,0,0.09
STU0686,Navya Chopra,B.Tech Computer Science,6,92,7.81,8.27,84,95,1,82,0,0.46
STU0687,Amit Singh,MBA,4,85,7.25,7.31,86,82,0,84,0,0.06
STU0688,Kavya Kapoor,BCA,3,91,8.3,8.51,86,80,0,97,0,0.21
STU0689,Sai Verma,MCA,4,83,9.03,9.13,92,92,0,93,0,0.1
STU0690,Rahul Sharma,BCA,4,86,8.01,8.15,93,91,0,85,0,0.14
STU0691,Isha Kumar,BCA,1,90,9.02,9.25,93,76,0,70,0,0.23
STU0692,Manish Singh,B.Tech Computer Science,6,88,8.15,8.2,93,85,1,92,0,0.05
STU0693,Riya Joshi,MBA,2,87,7.83,8.18,90,89,0,81,0,0.35
STU0694,Fatima Singh,MCA,7,83,8.24,8.39,94,84,0,72,0,0.15
STU0695,Kavya Gupta,MCA,6,84,8.6,8.69,90,91,0,80,0,0.09
STU0696,Manish Kumar,B.Tech Electronics,5,79,8.12,8.17,87,84,0,88,0,0.05
STU0697,Aadhya Singh,MCA,1,86,8.35,8.86,90,87,1,81,0,0.51
STU0698,Amit Joshi,MBA,1,82,7.91,7.96,93,99,0,79,0,0.05
STU0699,Fatima Kulkarni,MCA,2,84,8.17,8.4,93,93,0,70,0,0.23
STU0700,Ishaan Gupta,B.Tech Mechanical,2,76,7.95,8.32,84,72,0,88,0,0.37
STU0701,Fatima Kumar,B.Tech Mechanical,2,88,7.65,7.6,87,86,0,80,0,-0.05
STU0702,Isha Chatterjee,B.Tech Computer Science,5,89,7.2,7.18,86,84,0,81,0,-0.02
STU0703,Arjun Das,BCA,2,90,7.27,7.43,94,97,0,81,0,0.16
STU0704,Vihaan Joshi,B.Tech Electronics,7,88,7.3,7.0,96,85,1,93,0,-0.3
STU0705,Pooja Mishra,B.Tech Electronics,6,80,8.46,8.98,94,87,0,85,0,0.52
STU0706,Reyansh Mishra,MBA,4,79,8.88,8.91,94,76,0,76,0,0.03
STU0707,Arjun Verma,BCA,1,94,8.03,8.47,91,74,0,91,0,0.44
STU0708,Reyansh Patel,BCA,3,84,8.55,8.71,84,86,0,98,0,0.16
STU0709,Shaurya Patel,MBA,2,89,8.17,8.54,93,87,0,77,0,0.37
STU0710,Simran Mishra,B.Tech Mechanical,1,88,8.72,8.7,99,85,0,78,0,-0.02
STU0711,Shaurya Kulkarni,B.Tech Electronics,3,91,8.06,8.36,90,85,0,88,0,0.3
STU0712,Isha Iyer,MCA,7,88,7.2,7.13,96,85,0,81,0,-0.07
STU0713,Neha Reddy,B.Tech Mechanical,5,80,7.66,7.41,91,82,0,78,0,-0.25
STU0714,Reyansh Verma,B.Tech Electronics,8,86,8.38,8.95,84,92,0,91,0,0.57
STU0715,Riya Sharma,B.Tech Electronics,2,83,8.3,8.36,92,95,0,89,0,0.06
STU0716,Shreya Mishra,MCA,2,89,7.98,7.83,90,93,0,74,0,-0.15
STU0717,Shaurya Rao,B.Tech Computer Science,8,81,8.26,8.21,88,83,0,75,0,-0.05
STU0718,Pari Joshi,B.Tech Electronics,8,82,8.55,8.44,84,82,0,90,0,-0.11
STU0719,Diya Patel,B.Tech Mechanical,7,86,7.97,8.13,83,88,0,87,0,0.16
STU0720,Myra Das,MCA,8,84,8.7,8.62,97,86,0,82,0,-0.08
STU0721,Tanvi Chatterjee,BCA,4,86,8.15,8.54,86,81,0,92,0,0.39
STU0722,Amit Verma,MCA,2,84,8.65,9.14,89,90,0,76,0,0.49
STU0723,Navya Kapoor,B.Tech Electronics,4,90,8.3,8.54,88,76,0,88,0,0.24
STU0724,Myra Malhotra,B.Tech Electronics,8,76,8.04,8.38,92,97,0,92,0,0.34
STU0725,Ananya Mishra,BCA,2,83,8.21,8.35,84,80,0,81,0,0.14
STU0726,Aditya Malhotra,MBA,3,76,8.22,8.32,83,88,0,90,0,0.1
STU0727,Tanvi Kumar,MCA,4,88,8.04,8.31,95,87,0,79,0,0.27
STU0728,Krishna Verma,B.Tech Electronics,2,88,8.8,8.83,100,82,1,85,0,0.03
STU0729,Sneha Iyer,B.Tech Mechanical,3,83,8.31,8.11,89,79,0,85,0,-0.2
STU0730,Diya Gupta,B.Tech Mechanical,2,91,8.52,8.22,100,87,0,79,0,-0.3
STU0731,Priya Joshi,MBA,6,87,8.29,8.31,92,82,0,82,0,0.02
STU0732,Vikram Chatterjee,B.Tech Computer Science,7,83,7.48,7.66,94,89,0,90,0,0.18
STU0733,Ishaan Singh,MBA,2,88,7.93,8.25,85,80,0,78,0,0.32
STU0734,Amit Mehta,BCA,6,92,8.67,8.92,97,80,0,87,0,0.25
STU0735,Diya Joshi,B.Tech Mechanical,8,86,8.62,8.75,90,89,0,91,0,0.13
STU0736,Rahul Verma,MCA,5,83,8.17,8.11,80,87,0,89,0,-0.06
STU0737,Simran Kulkarni,B.Tech Mechanical,7,88,7.23,7.31,80,94,0,77,0,0.08
STU0738,Isha Nair,B.Tech Computer Science,8,93,8.67,8.64,86,88,0,79,0,-0.03
STU0739,Riya Sharma,BCA,5,87,7.96,7.75,80,87,0,81,0,-0.21
STU0740,Kavya Mehta,MCA,3,84,8.55,8.93,90,83,0,88,0,0.38
STU0741,Tanvi Gupta,BCA,7,80,8.31,8.57,95,74,0,79,0,0.26
STU0742,Sai Iyer,B.Tech Electronics,4,82,8.25,8.5,99,83,0,81,0,0.25
STU0743,Pooja Mishra,MBA,6,92,8.35,8.75,93,79,0,75,0,0.4
STU0744,Deepak Kumar,B.Tech Computer Science,5,79,8.53,8.92,100,91,0,93,0,0.39
STU0745,Meera Singh,MBA,1,84,7.62,7.94,94,86,0,87,0,0.32
STU0746,Dhruv Verma,MCA,1,88,8.84,9.25,94,91,0,88,0,0.41
STU0747,Riya Iyer,BCA,6,84,8.58,8.45,97,78,0,87,0,-0.13
STU0748,Deepak Joshi,B.Tech Mechanical,2,82,8.48,8.62,84,88,0,80,0,0.14
STU0749,Ananya Das,B.Tech Electronics,8,91,8.2,8.43,87,82,0,81,0,0.23
STU0750,Rahul Chopra,MBA,6,91,9.04,9.03,97,72,0,76,0,-0.01
STU0751,Diya Patel,BCA,1,82,7.52,7.35,94,84,0,87,0,-0.17
STU0752,Shaurya Chopra,MCA,4,90,8.33,8.61,91,78,0,92,0,0.28
STU0753,Kabir Reddy,B.Tech Mechanical,7,84,7.73,7.84,87,83,0,87,0,0.11
STU0754,Aarav Mishra,MCA,3,88,7.75,7.8,97,88,0,98,0,0.05
STU0755,Aarav Nair,BCA,5,92,8.77,8.64,95,85,0,81,0,-0.13
STU0756,Saanvi Bose,B.Tech Electronics,6,87,8.67,8.92,87,90,0,80,0,0.25
STU0757,Kabir Chatterjee,BCA,7,88,8.05,8.16,95,79,0,98,0,0.11
STU0758,Aarav Malhotra,B.Tech Mechanical,6,77,7.9,8.12,94,85,0,84,0,0.22
STU0759,Shreya Kulkarni,BCA,5,89,8.08,8.51,96,91,0,78,0,0.43
STU0760,Rahul Patel,BCA,5,86,8.05,8.0,93,82,0,89,0,-0.05
STU0761,Saanvi Reddy,B.Tech Mechanical,5,81,9.06,9.03,93,90,0,81,0,-0.03
STU0762,Vikram Nair,B.Tech Computer Science,7,91,7.59,8.03,92,82,0,82,0,0.44
STU0763,Krishna Sharma,B.Tech Mechanical,8,91,7.91,7.91,90,78,1,97,0,0.0
STU0764,Diya Bose,B.Tech Electronics,7,84,8.62,8.81,87,85,0,90,0,0.19
STU0765,Manish Chopra,MCA,6,86,8.8,9.15,96,83,0,77,0,0.35
STU0766,Rohan Kapoor,B.Tech Mechanical,8,83,8.3,8.56,81,85,0,86,0,0.26
STU0767,Navya Malhotra,BCA,3,85,8.85,9.08,98,84,0,91,0,0.23
STU0768,Priya Kumar,BCA,2,95,8.86,8.79,90,83,0,88,0,-0.07
STU0769,Diya Kapoor,MCA,6,90,7.78,7.94,81,94,0,81,0,0.16
STU0770,Rohan Das,MCA,5,87,8.05,8.43,80,85,0,84,0,0.38
STU0771,Isha Das,BCA,5,84,9.06,9.03,95,88,0,93,0,-0.03
STU0772,Ayaan Mishra,B.Tech Computer Science,2,83,7.83,8.2,94,76,0,81,0,0.37
STU0773,Dhruv Malhotra,B.Tech Computer Science,7,88,8.62,8.63,80,89,0,76,0,0.01
STU0774,Pooja Verma,MCA,3,76,7.2,7.51,92,84,1,94,0,0.31
STU0775,Isha Bose,MBA,8,90,9.01,8.88,91,76,0,83,0,-0.13
STU0776,Atharva Patel,B.Tech Electronics,6,85,8.51,8.67,95,90,0,98,0,0.16
STU0777,Atharva Gupta,B.Tech Mechanical,1,85,7.73,7.93,87,94,0,83,0,0.2
STU0778,Saanvi Iyer,MCA,3,84,7.96,8.25,91,82,0,96,0,0.29
STU0779,Sai Singh,MBA,7,82,8.22,8.5,83,88,0,77,0,0.28
STU0780,Meera Bose,B.Tech Electronics,7,91,7.72,8.01,97,91,0,86,0,0.29
STU0781,Neha Iyer,B.Tech Mechanical,6,85,7.91,8.35,88,79,1,89,0,0.44
STU0782,Fatima Malhotra,MCA,1,83,7.72,7.58,89,85,0,86,0,-0.14
STU0783,Ananya Nair,B.Tech Mechanical,6,91,8.46,8.57,91,89,0,93,0,0.11
STU0784,Reyansh Joshi,MBA,5,87,7.97,7.92,84,89,0,89,0,-0.05
STU0785,Aditya Rao,BCA,8,89,8.14,8.57,89,91,0,84,0,0.43
STU0786,Shreya Malhotra,BCA,7,83,8.5,8.73,93,86,0,84,0,0.23
STU0787,Krishna Gupta,B.Tech Electronics,6,98,8.79,9.08,92,92,0,88,0,0.29
STU0788,Shaurya Joshi,B.Tech Computer Science,4,87,8.05,8.18,80,87,0,81,0,0.13
STU0789,Krishna Iyer,B.Tech Mechanical,1,94,8.21,8.12,91,79,0,88,0,-0.09
STU0790,Shaurya Mehta,BCA,1,88,8.68,8.67,92,77,0,89,0,-0.01
STU0791,Diya Kapoor,MBA,1,89,8.45,8.6,94,95,0,83,0,0.15
STU0792,Vihaan Mehta,B.Tech Mechanical,1,87,7.66,7.64,92,92,0,83,0,-0.02
STU0793,Ayaan Bose,B.Tech Electronics,7,85,8.0,8.04,93,77,0,93,0,0.04
STU0794,Diya Mishra,B.Tech Mechanical,3,83,8.56,8.46,95,90,0,87,0,-0.1
STU0795,Aarav Rao,B.Tech Electronics,2,82,8.32,8.23,90,92,0,90,0,-0.09
STU0796,Saanvi Kulkarni,MBA,3,87,7.71,7.99,92,72,0,90,0,0.28
STU0797,Reyansh Malhotra,B.Tech Mechanical,2,86,8.8,8.73,80,87,0,87,0,-0.07
STU0798,Reyansh Mishra,MCA,4,78,7.71,8.41,90,90,0,80,0,0.7
STU0799,Vikram Iyer,BCA,7,76,8.11,8.21,90,85,0,86,0,0.1
STU0800,Aditya Kapoor,B.Tech Electronics,4,86,7.57,7.82,82,73,0,90,0,0.25
STU0801,Rahul Gupta,MCA,1,89,8.17,8.04,88,84,0,73,0,-0.13
STU0802,Sai Mehta,MBA,8,83,8.53,8.97,89,90,0,71,0,0.44
STU0803,Sai Malhotra,B.Tech Computer Science,2,90,7.8,8.01,90,93,0,78,0,0.21
STU0804,Rohan Chatterjee,BCA,5,90,8.06,8.18,91,80,0,84,0,0.12
STU0805,Reyansh Kumar,B.Tech Computer Science,5,86,8.32,8.49,95,91,0,77,0,0.17
STU0806,Fatima Bose,B.Tech Mechanical,2,91,7.61,7.88,95,74,0,85,0,0.27
STU0807,Aditya Sharma,MCA,3,84,7.82,8.24,88,81,0,85,0,0.42
STU0808,Tanvi Kulkarni,BCA,2,90,8.13,8.51,94,72,0,81,0,0.38
STU0809,Isha Kumar,B.Tech Computer Science,7,84,8.44,8.14,100,89,0,86,0,-0.3
STU0810,Zoya Reddy,B.Tech Electronics,8,92,9.37,9.69,96,86,0,84,0,0.32
STU0811,Shaurya Mehta,MCA,1,84,7.79,7.8,85,85,1,73,0,0.01
STU0812,Shaurya Mehta,B.Tech Electronics,8,87,8.18,8.36,89,99,0,94,0,0.18
STU0813,Tanvi Kumar,MBA,7,80,8.32,8.35,86,77,0,88,0,0.03
STU0814,Simran Sharma,B.Tech Mechanical,3,83,8.68,9.03,98,80,0,88,0,0.35
STU0815,Kavya Mehta,B.Tech Electronics,8,90,7.96,7.96,100,87,0,89,0,0.0
STU0816,Diya Gupta,B.Tech Computer Science,4,82,7.59,7.63,91,79,1,84,0,0.04
STU0817,Isha Malhotra,MBA,2,78,7.64,7.92,95,83,0,77,0,0.28
STU0818,Ananya Mishra,BCA,7,81,8.01,8.29,96,83,0,76,0,0.28
STU0819,Priya Kulkarni,B.Tech Computer Science,1,88,7.79,7.84,98,90,0,86,0,0.05
STU0820,Shaurya Malhotra,B.Tech Electronics,8,80,8.31,8.67,90,94,0,94,0,0.36
STU0821,Arjun Mishra,BCA,4,95,8.35,8.62,99,88,0,81,0,0.27
STU0822,Saanvi Verma,MBA,4,84,8.32,8.21,91,92,0,70,0,-0.11
STU0823,Myra Joshi,MCA,2,94,8.76,8.82,94,86,0,93,0,0.06
STU0824,Amit Chatterjee,B.Tech Computer Science,8,91,7.5,7.77,90,86,0,79,0,0.27
STU0825,Ayaan Mishra,B.Tech Mechanical,1,95,8.72,8.72,85,83,0,88,0,0.0
STU0826,Pooja Verma,MBA,1,88,8.83,9.14,96,87,0,75,0,0.31
STU0827,Shreya Kulkarni,B.Tech Mechanical,5,86,8.73,8.87,94,84,0,77,0,0.14
STU0828,Priya Iyer,B.Tech Mechanical,8,86,8.35,8.37,90,80,1,92,0,0.02
STU0829,Riya Verma,MCA,8,85,8.93,9.39,91,79,0,70,0,0.46
STU0830,Simran Kulkarni,B.Tech Electronics,6,79,7.51,7.94,92,88,0,70,0,0.43
STU0831,Ayaan Mehta,B.Tech Mechanical,4,81,8.64,8.85,91,89,0,96,0,0.21
STU0832,Navya Rao,MBA,6,85,8.23,8.42,100,73,0,89,0,0.19
STU0833,Aditya Kumar,B.Tech Electronics,3,86,8.48,8.5,91,90,0,98,0,0.02
STU0834,Pooja Mehta,BCA,4,91,7.78,7.85,89,75,0,82,0,0.07
STU0835,Meera Iyer,B.Tech Electronics,4,90,7.56,7.92,94,81,0,84,0,0.36
STU0836,Reyansh Bose,B.Tech Computer Science,2,94,8.57,8.72,90,86,0,81,0,0.15
STU0837,Tanvi Chatterjee,B.Tech Mechanical,3,76,9.22,9.4,93,85,1,79,0,0.18
STU0838,Aarav Malhotra,B.Tech Mechanical,1,86,7.4,8.01,85,79,0,81,0,0.61
STU0839,Sneha Chopra,B.Tech Electronics,3,93,8.21,8.11,98,90,0,88,0,-0.1
STU0840,Atharva Singh,B.Tech Computer Science,7,90,9.4,9.99,88,95,0,87,0,0.59
STU0841,Shreya Gupta,MBA,7,89,7.35,7.47,87,90,0,92,0,0.12
STU0842,Shreya Nair,BCA,7,76,8.19,8.56,91,90,1,87,0,0.37
STU0843,Aadhya Chatterjee,MCA,3,88,8.06,7.97,86,90,0,85,0,-0.09
STU0844,Deepak Rao,B.Tech Mechanical,6,86,7.99,8.08,97,83,0,75,0,0.09
STU0845,Priya Iyer,MCA,4,90,8.1,8.26,100,85,0,87,0,0.16
STU0846,Aadhya Das,B.Tech Mechanical,3,81,8.09,8.36,84,87,1,85,0,0.27
STU0847,Atharva Malhotra,MBA,6,87,8.72,8.94,99,80,0,85,0,0.22
STU0848,Navya Kapoor,B.Tech Electronics,7,87,7.67,8.01,100,85,0,88,0,0.34
STU0849,Neha Rao,B.Tech Electronics,1,87,7.84,7.63,88,77,0,96,0,-0.21
STU0850,Vivaan Joshi,MCA,1,86,8.03,8.36,86,81,0,85,0,0.33
STU0851,Dhruv Reddy,MCA,5,92,8.45,8.65,92,88,0,86,0,0.2
STU0852,Ishaan Verma,B.Tech Mechanical,5,81,8.22,8.16,92,83,0,98,0,-0.06
STU0853,Neha Verma,BCA,8,86,7.5,7.62,94,96,0,80,0,0.12
STU0854,Priya Nair,B.Tech Mechanical,7,79,8.61,8.48,89,84,0,84,0,-0.13
STU0855,Aadhya Verma,B.Tech Electronics,7,90,7.86,7.96,91,86,0,85,0,0.1
STU0856,Fatima Kapoor,B.Tech Computer Science,1,89,8.62,8.85,94,76,0,85,0,0.23
STU0857,Dhruv Kulkarni,B.Tech Electronics,4,89,8.56,8.57,88,82,0,88,0,0.01
STU0858,Riya Chopra,MBA,4,92,8.0,8.33,92,85,0,83,0,0.33
STU0859,Dhruv Rao,B.Tech Electronics,3,90,8.36,8.97,87,89,1,81,0,0.61
STU0860,Arjun Kumar,MCA,2,82,8.19,8.37,100,84,0,77,0,0.18
STU0861,Sneha Reddy,MBA,5,88,7.2,7.33,92,90,0,91,0,0.13
STU0862,Manish Reddy,B.Tech Computer Science,6,84,8.12,8.12,86,87,0,76,0,0.0
STU0863,Ishaan Verma,MCA,6,84,7.7,7.96,100,78,0,72,0,0.26
STU0864,Simran Rao,B.Tech Electronics,6,86,8.21,8.4,89,84,0,87,0,0.19
STU0865,Fatima Malhotra,MCA,3,92,7.22,7.3,93,80,0,97,0,0.08
STU0866,Deepak Kumar,B.Tech Electronics,7,83,8.18,8.44,89,74,0,81,0,0.26
STU0867,Rohan Iyer,B.Tech Mechanical,6,92,8.03,8.01,96,84,0,81,0,-0.02
STU0868,Aadhya Iyer,MBA,8,87,8.59,9.22,96,92,1,81,0,0.63
STU0869,Aarav Mehta,B.Tech Mechanical,6,81,8.23,8.4,86,84,0,87,0,0.17
STU0870,Simran Kulkarni,MCA,1,88,8.45,8.66,89,82,0,76,0,0.21
STU0871,Fatima Joshi,B.Tech Computer Science,7,95,8.21,8.32,87,99,0,77,0,0.11
STU0872,Aadhya Sharma,MBA,6,84,8.41,8.68,96,96,0,88,0,0.27
STU0873,Deepak Chatterjee,B.Tech Electronics,1,81,8.07,8.28,100,77,0,93,0,0.21
STU0874,Dhruv Gupta,MBA,2,87,8.62,8.75,87,90,1,89,0,0.13
STU0875,Shaurya Kapoor,MBA,1,91,8.19,8.22,84,90,0,87,0,0.03
STU0876,Kabir Iyer,B.Tech Mechanical,7,82,7.93,7.99,84,81,0,77,0,0.06
STU0877,Kabir Kapoor,B.Tech Mechanical,7,84,7.83,7.65,100,93,0,79,0,-0.18
STU0878,Arjun Singh,B.Tech Computer Science,8,88,8.41,8.8,87,92,0,81,0,0.39
